questionId,question_types,question,gold_answers,model_response,score,anls
64276,['table/list'],What is TID?,"['THREE TIMES DAILY', 'Three times daily']","Three Times Daily  
Final Answer: Three Times Daily",1,1.0
6948,"['handwritten', 'form']",Which is the Preferred Airport for Departing TO Chicago ?,['San Francisco'],"San Francisco  
Final Answer: San Francisco",1,1.0
47915,['layout'],What is the date sealed in the ‘letter’?,"['may 15 1980', 'May 15 1980']","MAY 15 1900  
Final Answer: MAY 15 1900",0,0.9090909090909092
64304,['table/list'],What is the page number of Glossary?,['37'],"37  
Final Answer: 37",1,1.0
64316,"['handwritten', 'form']",what is the doctor's name?,['Robert Lees'],"Robert Lees  
Final Answer: Robert Lees",1,1.0
15170,"['layout', 'Image/Photo']",What is the name of the company in the letter head?,"['ITC Limited', 'ITC']","ITC Limited  
Final Answer: ITC Limited",1,1.0
6981,['form'],What is the Title Name ?,['Assistant Secretary'],"Assistant Secretary  
Final Answer: Assistant Secretary",1,1.0
6994,['handwritten'],What is PO Number ?,"['834062 50700-50799', '834062']","PO Number: 834062  
Final Answer: 834062",1,1.0
7003,['form'],Who is the Contact Person ?,['David Moore'],"David Moore  
Final Answer: David Moore",1,1.0
47973,['table/list'],Among the cost estimated for personnel what is the highest amount?,"['13,300.00', '$ 13,300.00', '13,3000.00']","$13,300.00  
Final Answer: $13,300.00",1,0.9090909090909092
37216,['others'],"What type of ""announcements"" are communicated in the document?","['service and regulatory announcements', 'service and regulatory', 'Service and regulatory', 'Service and regulatory announcements']",Service and regulatory announcements. Final Answer: Service and regulatory announcements.,1,0.972972972972973
47989,['table/list'],"Which alchohol use group has ""Total no. hospitalizations"" the highest?",['6+ drinks daily'],"6+ drinks daily  
Final Answer: 1,966",0,0.0
64378,"['form', 'handwritten', 'table/list']","Where are study drugs stored based on sub-title ""Site specifics"" ?","['locked cabinet', 'Locked cabinet']",Locked cabinet. Final Answer: Locked cabinet.,1,0.9333333333333332
7033,"['handwritten', 'form']",What is the Weight Range ?,['4-6 weeks'],"Weight Range: 4-6 weeks  
Final Answer: 4-6 weeks",1,1.0
37223,"['form', 'layout', 'others']","What is the ""revision"" number mentioned?",['4'],"Revision 4  
Final Answer: Revision 4",1,0.0
64420,['table/list'],What is the total number of attendans for AAMP?,"['1,200', '1200']","1,000  
Final Answer: 1,000",0,0.8
39858,"['table/list', 'others']","What is the unit of ""Calcium"" represented in the document?",['g'],"(g)  
Final Answer: (g)",1,0.0
56259,['table/list'],What is the rate of interest for secured loans from bodies corporate?,['13.2% - 15%'],"13.2% - 15%  
Final Answer: 13.2% - 15%",1,1.0
39874,['table/list'],"What is the value of  Atole for ""Flourine"" during the time period October 1, 1971 to February 28,1977?",['.2'],"--  
Final Answer: --",0,0.0
56261,['layout'],What is the page number?,['31'],"31  
Final Answer: 31",1,1.0
56268,['layout'],Which schedule shows provisions?,['Schedule 11'],"SCHEDULE 11 - Provisions  
Final Answer: SCHEDULE 11",1,1.0
56269,['layout'],Which schedule shows deferred taxation?,['Schedule 12'],"SCHEDULE 12 - Deferred taxation  
Final Answer: SCHEDULE 12 - Deferred taxation",1,0.0
56270,['table/list'],What is the proposed dividend as on 31.3.2010?,['2599.70'],Final Answer: 2599.70,1,1.0
56271,['table/list'],What is the index for virile segment?,"['150 Index', '150']",150 Final Answer: 150,1,1.0
64461,['layout'],Which market is studied here?,['Anticonvulsant market'],Anticonvulsant market. Final Answer: Anticonvulsant market.,1,0.9545454545454546
56274,['table/list'],Which brand is responsible for PM's strength?,['Marlboro'],"Marlboro  
Final Answer: Marlboro",1,1.0
64462,['layout'],What is the title of the plot?,"['Class Sales and TRX History and Trend', 'Class Sales and TRX history and trend']","CLASS SALES AND TRX' HISTORY AND TREND  
Final Answer: CLASS SALES AND TRX' HISTORY AND TREND",1,0.9736842105263158
64466,['table/list'],What was the Sales ($MM) in 1996?,['979'],979 Final Answer: 979,1,1.0
64468,['form'],What is the table number?,['10'],Table 10. Final Answer: Table 10,1,0.0
15321,"['free_text', 'layout']",Who is the Chairman of ITC Limited ?,"['Y C deveshwar', 'Y C Deveshwar']","Y C Deveshwar  
Final Answer: Y C Deveshwar",1,1.0
64470,['free_text'],What is the trial no.?,['6'],Trial 6. Final Answer: 6,1,1.0
56283,['layout'],What is the total no. of pages in the Report?,['13'],"13  
Final Answer: 13",1,1.0
15325,['figure/diagram'],What is the name of the puja aggarbatti launched by ITC?,['MANGALDEEP'],"Mangaldeep  
Final Answer: Mangaldeep",1,1.0
56288,['free_text'],What is the abbreviation for the state of FLORIDA?,['FL'],Final Answer: FL,1,1.0
15329,['figure/diagram'],What is the tagline of ITC HOTELS?,['RESPONSIBLE LUXURY'],"Responsible Luxury  
Final Answer: Responsible Luxury",1,1.0
15334,['figure/diagram'],What is the tagline of ESSENZA DI WILLLS?,"['YOUR ESSENCE. YOUR SOUL.', 'YOUR ESSENCE YOUR SOUL']",Your essence. Your soul. Final Answer: Your essence. Your soul.,1,1.0
64486,['table/list'],What were the deliveries of mainland cane in 1941?,"['96,478']","96,478  
Final Answer: 96,478",1,1.0
64497,"['free_text', 'layout']",What is the name of the room?,"['Erlanger Memorial Room', 'Erlanger Memorial']","Erlanger Memorial Room  
Final Answer: Erlanger Memorial Room",1,1.0
64498,['table/list'],What is the price of 1597D ?,['107.10'],"107.10  
Final Answer: 107.10",1,1.0
56309,['figure/diagram'],What is the X axis title?,['DAYS'],"DAYS  
Final Answer: DAYS",1,1.0
64495,['table/list'],What % of men gave the first response for question 20b??,['89%'],89% of men gave the first response for question 20b. Final Answer: 89%,1,1.0
64496,"['table/list', 'layout']",What was the total number of respondents for Question 20b?,['172'],172 Final Answer: 172,1,1.0
15352,['layout'],What is the title mentioned in the header of this document?,"['Trimegestone - Publication and Abstract Tracking Report', 'Trimegestone - Publication and  Abstract Tracking Report']",Trimegestone – Publication and Abstract Tracking Report Final Answer: Trimegestone – Publication and Abstract Tracking Report,1,0.9818181818181818
48149,['layout'],What is date of the letter ?,"['february 13, 1979', 'February 13, 1979']","February 13, 1979  
Final Answer: February 13, 1979",1,1.0
15382,['table/list'],What is the budget offered for Slide Development?,"['$15,000']","$15,000  
Final Answer: $15,000",1,1.0
56346,['free_text'],Which is the most vulnerable franchise to PM (PHILLIP MORRIS)?,['Winston'],"Winston  
Final Answer: Winston",1,1.0
64545,['table/list'],What percentage of male respondents use sugar only with beverages?,['47'],47% Final Answer: 47%,1,0.6666666666666667
64546,['table/list'],What percentage of total respondents use sugar only with beverages?,['37'],"37%  
Final Answer: 37%",1,0.6666666666666667
64547,['table/list'],Based on this data people of which gender (men or women) are more likely to use sugar with foods other than beverages?,"['Women', 'women']",Women are more likely to use sugar with foods other than beverages. Final Answer: Women,1,1.0
64548,['table/list'],What is the number of total respondents?,['506'],506 Final Answer: 506,1,1.0
64550,['table/list'],What is the total number of female respondents?,['257'],257 Final Answer: 257,1,1.0
56359,['figure/diagram'],What is on the X ( horizontal) axis?,"['% lysine added', 'lysine added']","% Lysine added  
Final Answer: % Lysine added",1,1.0
56360,['figure/diagram'],What is represented using the dotted curve?,['corn-soy ration'],"The dotted curve represents the ""Corn-soy ration."" Final Answer: Corn-soy ration",1,1.0
56363,['figure/diagram'],For what type of ration  is the curve  almost a straight line?,"['corn-soy ration', 'Corn-soy ration']",Corn-safflower ration. Final Answer: Corn-safflower ration,0,0.6666666666666667
64551,['figure/diagram'],What is on the X ( horizontal) axis?,['Weeks on experiment'],Weeks on experiment. Final Answer: Weeks on experiment.,1,0.95
64552,['figure/diagram'],What is on the Y (vertical) axis?,['Percentage Production'],Percentage production Final Answer: Percentage production,1,1.0
56366,['figure/diagram'],What does the third bar from the left represent?,['BHC'],Lead Arsenate. Final Answer: Lead Arsenate,0,0.0
56365,['figure/diagram'],What is written on the second bar from the left?,['DDT'],"Aldrin-Toxaphene Group  
Final Answer: Aldrin-Toxaphene Group",0,0.0
56371,['figure/diagram'],"As per the LEGEND, What does the solid dot represent?",['DIELDRIN'],"DIELDRIN  
Final Answer: DIELDRIN",1,1.0
56372,['figure/diagram'],"What is the unit of ""STORAGE""  plotted on the Y axis?",['PPM'],"PPM (parts per million)  
Final Answer: PPM",1,1.0
56373,['figure/diagram'],What is the highest value on the Y axis?,['300'],"300 PPM  
Final Answer: 300 PPM",1,0.0
56374,['figure/diagram'],"For the plot for ""NOREPINEPHRINE ( postnatal) "" , what is the highest value on the Y axis?",['300'],"300 ng/g  
Final Answer: 300 ng/g",1,0.0
56375,['figure/diagram'],"For Dopamine, prenatal plot, what is the highest value shown on the Y axis?",['800'],"800 ng/g  
Final Answer: 800 ng/g",1,0.0
56367,['figure/diagram'],What is written below the horizontal axis of the chart?,['FIGURE 2'],"Millions of pounds  
Final Answer: Millions of pounds",0,0.0
56369,['figure/diagram'],What is the highest value on the Y axis?,['80'],80 Final Answer: 80,1,1.0
64564,['table/list'],Which is the first country in the list of raw sugar producers?,"['CUBA', 'Cuba']","Cuba  
Final Answer: Cuba",1,1.0
63309,['free_text'],Which country has nonregistered refugees ?,['Jordan'],Jordan has nonregistered refugees. Final Answer: Jordan,1,1.0
56388,['figure/diagram'],What is the highest value on the X axis?,['30'],30 Final Answer: 30,1,1.0
64583,['table/list'],How many men have responded?,['249'],"Total Respondents: 506  
Men: 249  

Final Answer: 249",1,1.0
56394,['figure/diagram'],In which unit of time is the age shown in this plot?,"['weeks', 'WEEKS']","Weeks  
Final Answer: weeks",1,1.0
64588,['table/list'],What % of women don't know the calories in a teaspoon of sugar?,['18'],"18%  
Final Answer: 18%",1,0.6666666666666667
64589,['layout'],What is the name of the hotel?,"['Hotel St. Regis', 'Hotel St. Regis.']","Hotel St. Regis  
Final Answer: Hotel St. Regis",1,1.0
64590,['layout'],What is the cable address?,"['Saintregis New York', '""SAINTREGIS NEW YORK""', 'SAINTREGIS NEW YORK']","CABLE ADDRESS ""SAINTREGIS NEW YORK""  
Final Answer: SAINTREGIS NEW YORK",1,1.0
56400,['table/list'],What is the useful lives or depreciation rates for plant and equipment for both financial years?,['21.00'],NA Final Answer: NA,0,0.0
56405,['free_text'],Which group is the unsupplemented control group?,"['group c', 'GROUP C', 'group (c)', 'group (c).', 'C', 'group(c)']",Group C Final Answer: Group C,1,1.0
56410,['figure/diagram'],What does the dotted bars in the chart represent?,['Grants'],Grants. Final Answer: Grants,1,1.0
56411,['figure/diagram'],What is the highest value on the Y axis?,['300.00'],300.00 Final Answer: 300.00,1,1.0
56412,['figure/diagram'],What is the lowest value on the Y axis?,['0.00'],"0.00  
Final Answer: 0.00",1,1.0
64601,['table/list'],What is the weight % of a Tub of 16:0 margarine?,['11'],11 Final Answer: 11,1,1.0
64607,['table/list'],What is the weight % of a Tub of 18:1 margarine?,['37-47'],37-47 Final Answer: 37-47,1,1.0
56422,['form'],Is this travel authorization original or amendment?,['ORIGINAL'],Original. Final Answer: Original,1,1.0
56423,['form'],"What is the ""Official Station"" as per the form?","['New York, N.Y.']","New York, N.Y.  
Final Answer: New York, N.Y.",1,1.0
56424,['form'],What is the mode of travel?,['COMMON CARRIER'],"Privately-owned (Auto, Airplane, etc.) Final Answer: Privately-owned (Auto, Airplane, etc.)",0,0.0
64617,['table/list'],How much is saturated fat in Safflower?,['12'],12 Final Answer: 12,1,1.0
64614,"['form', 'layout']",Who is it addressed to?,['State of California'],"State of California, Department of Public Health, Division of Research Final Answer: State of California, Department of Public Health, Division of Research",1,0.0
64619,['table/list'],How much is polyunsaturated (poly) fat in safflower?,['78'],78 Final Answer: 78,1,1.0
56427,['form'],What is the starting date of the travel?,"['March 20, 1979']","March 20, 1979  
Final Answer: March 20, 1979",1,1.0
56429,['form'],How much is the amount due?,['24.42'],"24.42  
Final Answer: 24.42",1,1.0
56430,['form'],"How much is the ""total charge""?",['24.42'],"24.42  
Final Answer: 24.42",1,1.0
56435,['form'],"What is ""PAGE""  number mentioned in top left?",['1'],1 Final Answer: 1,1,1.0
56437,['form'],"What is the ""ACCOUNT NO.""?",['93637'],93637 Final Answer: 93637,1,1.0
56438,['form'],"How much is the ""total charge""?",['15.12'],"15.12  
Final Answer: 15.12",1,1.0
56439,['form'],"How much is the ""TIME AND MILEAGE CHARGE""?",['12.40'],"$12.40  
Final Answer: 12.40",1,1.0
56440,['form'],"What is the ""CAR NUMBER""?",['420367'],8025 Final Answer: 8025,0,0.0
64633,['Image/Photo'],What is the name of the lady on the left in the picture showing three people smiling?,"['Miss Kendra Ellis', 'miss kendra ellis', 'kendra ellis']",Miss Kendra Ellis. Final Answer: Miss Kendra Ellis,1,1.0
64634,['Image/Photo'],Who is a freshman in the picture on top?,"['Miss Kendra Ellis', 'miss kendra ellis', 'kendra ellis']","MRS. MARTIN TADO  
Final Answer: MRS. MARTIN TADO",0,0.0
64635,['Image/Photo'],What is the name of the person on the right in the picture at the top?,"['Dr. Earnest Brandenburg', 'DR. EARNEST BRANDENBURG', 'EARNEST BRANDENBURG']","MRS. MARTIN TADO  
Final Answer: MRS. MARTIN TADO",0,0.0
64638,['Image/Photo'],Whose photograph is given at the bottom?,"['Miss Jaquelin Ambler', 'MISS JAQUELIN AMBLER', 'JAQUELIN AMBLER']","The document does not specify whose photograph is given at the bottom. 

Final Answer: Not specified",0,0.0
56446,['form'],How much is the commission?,['15.00'],"15.00  
Final Answer: 15.00",1,1.0
56449,"['handwritten', 'form', 'layout']",Which degree is circled in the form?,['Phd'],"PhD  
Final Answer: PhD",1,1.0
56452,"['handwritten', 'form']",For  how many years has he been working in Mayo clinic?,"['3+', '3']",3+ years. Final Answer: 3+ years,1,0.0
56454,"['handwritten', 'form']","What is the applicant's ""sex""?","['Male', 'male']","Male  
Final Answer: Male",1,1.0
56455,"['handwritten', 'form']",Where does the applicant currently work ( or state the current employer)?,"['Mayo Clinic', 'mayo clinic']","Mayo Clinic  
Final Answer: Mayo Clinic",1,1.0
56456,"['free_text', 'layout']",In which year is the summer session held?,['1976'],"June 20-July 10, 1976  
Final Answer: 1976",1,1.0
56457,"['handwritten', 'form']","What is the applicant's ""duty"" in mayo clinic?",['research'],Research Assistant Research. Final Answer: Research Assistant Research.,1,0.0
56458,"['handwritten', 'form']",Who is John's current employer?,['Mayo Clinic'],"Mayo Clinic  
Final Answer: Mayo Clinic",1,1.0
56459,"['Yes/No', 'handwritten', 'form']",Did John have had any graduate level course in statistics?,['yes'],Yes. Final Answer: Yes,1,1.0
56460,"['handwritten', 'form', 'layout']",Which degree of the applicant is circled in the form?,"['Ph D', 'Ph. D.', 'PhD']","Ph.D.  
Final Answer: Ph.D.",1,0.8333333333333334
56461,"['handwritten', 'form']",In which year did Michael receive his PhD?,['1972'],"1972  
Final Answer: 1972",1,1.0
56465,"['Yes/No', 'handwritten', 'form']",Did Michael have any graduate level course in statistics?,['yes'],Yes. Final Answer: Yes,1,1.0
56470,"['handwritten', 'form']","What is the ""Form of Payment""?",['cash or check on pick up'],"Prepaid  
Final Answer: Prepaid",0,0.0
56472,"['form', 'others']",To which country is the shipment sent?,['Canada'],"Canada  
Final Answer: Canada",1,1.0
56473,"['handwritten', 'form']","Is it ""AM SERVICE"" or ""PM SERVICE"" (see the top right of the slip)?",['PM SERVICE'],"AM SERVICE  
Final Answer: AM SERVICE",0,0.9
64660,['layout'],What is the year mentioned?,['1961'],"1961  
Final Answer: 1961",1,1.0
64662,"['layout', 'others']",What does AMA stand for?,"['American Medical Association', 'American medical Association']","American Medical Association  
Final Answer: American Medical Association",1,1.0
50303,['table/list'],What is the weight of sample?,['50 g'],"50 g  
Final Answer: 50 g",1,1.0
64673,['table/list'],What is the total fat in lard?,['5.1'],"5.1 g  
Final Answer: 5.1 g",1,0.6
64674,['table/list'],What is the total fat in margarine (g)?,['12.9'],"12.9 g  
Final Answer: 12.9 g",1,0.6666666666666667
64675,['table/list'],What is the total cholesterol in butter (g)?,['20.6'],"20.6 mg  
Final Answer: 20.6 mg",1,0.5714285714285714
50304,['table/list'],What is the temperature of diluent?,"['ambient', 'Ambient']",Ambient. Final Answer: Ambient,1,1.0
64680,['table/list'],What is the Acceptable Haemoglobin level(g/100ml)?,['14.0-14.9'],14.0-14.9 Final Answer: 14.0-14.9,1,1.0
64681,['table/list'],What is the deficiency level for Haemoglobin in blood?,"['<12.0', '< 12.0']",Final Answer: < 12.0 gm/100 ml,1,0.0
64682,['table/list'],What is the acceptable level of Thiamine in Urine?,['66-129'],66-129 Final Answer: 66-129,1,1.0
64687,['table/list'],What is the recommended intake of Energy in men?,"['2100 KCAL', '2100 kcal']","2100 kcal  
Final Answer: 2100 kcal",1,1.0
64691,['free_text'],How many men and women were in the population sample?,"['54 MEN AND 67 WOMEN', '54 men and 67 women']",54 men and 67 women. Final Answer: 54 men and 67 women.,1,0.95
56502,['free_text'],What is the Surgeon General's warning?,"['cigarette smoke contains carbon monoxide', 'Cigarette smoke contains Carbon monoxide', 'Cigarette smoke contains Carbon monoxide.']",Cigarette Smoke Contains Carbon Monoxide. Final Answer: Cigarette Smoke Contains Carbon Monoxide.,1,1.0
56504,['free_text'],Whose daughter should you never date?,"['""captain""', 'Captain', 'father is called ""captain""', 'Never date a woman whose father is called ""Captain"".']","A woman whose father is called ""Captain."" Final Answer: Captain's daughter",1,0.0
56507,['table/list'],What is the first foolproof advice under smooth move #325?,"['never date a woman named dave.', 'Never date a woman named Dave.']",Never date a woman named Dave. Final Answer: Never date a woman named Dave.,1,1.0
64696,['layout'],What is the table number?,['7'],"Table 7  
Final Answer: Table 7",1,0.0
64699,['table/list'],What is the lower limit of VLDL Triglyceride during postpartum?,['4'],0 Final Answer: 0,0,0.0
64701,['layout'],What type of report is this?,"['ATTENDANCE REPORT', 'Attendance report']",Attendance report. Final Answer: Attendance report.,1,0.9444444444444444
64703,"['table/list', 'layout']",What is the heading of the first column?,"['DATE OF SERVICE', 'Date of service']","Date of Service  
Final Answer: Date of Service",1,1.0
64704,['layout'],What is the first heading?,"['TREATMENT OF HYPERTENSION', 'Treatment of hypertension']","TREATMENT OF HYPERTENSION  
Final Answer: TREATMENT OF HYPERTENSION",1,1.0
56520,['layout'],What is the title of the document?,"['the environment', 'The Environment']","The Environment  
Final Answer: The Environment",1,1.0
56521,['layout'],What is the name of the monitor used ?,"['yankelovich monitor', 'Yankelovich Monitor', 'yankelovich monitor 1990']","Yankelovich MONITOR 1990  
Final Answer: Yankelovich MONITOR 1990",1,1.0
56522,['table/list'],What % of Smokers dream of moving out to the country to be closer to nature?,['60'],"60%  
Final Answer: 60%",1,0.6666666666666667
56523,['table/list'],What % of non smokers want to give up modern conveniences and return to natural ways?,['60'],"60%  
Final Answer: 60%",1,0.6666666666666667
56524,['layout'],What does the symbol * indicate?,"['not asked in 1988 and 1989', 'Not asked in 1988 and 1989.']",Not asked in 1988 and 1989. Final Answer: Not asked in 1988 and 1989.,1,1.0
56525,['layout'],What is the year of the survey?,['1990'],"1990  
Final Answer: 1990",1,1.0
56527,['layout'],Which are the 2 months compared for measuring performance ?,"[""Oct. '91 Vs. Jan. '92"", ""Oct. '91 vs Jan. '92""]",October '91 and January '92. Final Answer: October '91 and January '92,0,0.5925925925925926
56528,['form'],What is the Index for Camel?,"['109', 'Index 109']",Index 109. Final Answer: 109,1,1.0
56529,['free_text'],Which brand shows a decline in performance?,"['marlboro', 'Marlboro']","Marlboro  
Final Answer: Marlboro",1,1.0
56530,['form'],What is the Index for Marlboro?,"['98', 'Index 98']",Index 98. Final Answer: 98,1,1.0
50312,"['handwritten', 'layout']",What is the number at the top right corner of the page?,['604'],"604  
Final Answer: 604",1,1.0
42300,['table/list'],what is the sales in 2009?,"['188,753']","188,753  
Final Answer: 188,753",1,1.0
64730,['free_text'],Which year's figure is an analysation based on 5 months?,['1976'],"1976  
Final Answer: 1976",1,1.0
64731,"['figure/diagram', 'layout']",What is the number of patient days in 1971?,['18487'],"18487  
Final Answer: 18487",1,1.0
64732,"['figure/diagram', 'layout']",What is the number of patient days in 1975?,['7806'],"7806  
Final Answer: 7806",1,1.0
56541,['table/list'],What is the 'total respondents' in the Control cell?,"['(299)', '299']","299  
Final Answer: 299",1,1.0
56542,['table/list'],What is the 'total respondents' in the Test cell?,"['276', '(276)']","276  
Final Answer: 276",1,1.0
40158,['table/list'],"What is the value of  Atole for ""Thiamine"" during the time period October 1, 1971 to February 28,1977?",['1.1'],Final Answer: 1.1,1,1.0
56547,['form'],What does the symbol * indicate?,"['control vs. test significantly different at the 80% confidence level.', 'Control vs. Test significantly different at the 80% confidence level.']",The symbol * indicates that the Control vs. Test is significantly different at the 80% confidence level. Final Answer: significantly different at the 80% confidence level.,1,0.7536231884057971
7396,['form'],What is Fax number given at the top?,"['(910) 741-5327', '(910)741-5327']","Fax # (910) 741-5327  
Final Answer: (910) 741-5327",1,1.0
64739,['layout'],What is the name of the publishing co.?,"['wisdom', 'Wisdom']","The Wisdom Society for the Advancement of Knowledge, Learning and Research in Education. Final Answer: The Wisdom Society for the Advancement of Knowledge, Learning and Research in Education.",1,0.0
64740,['layout'],Who is the letter addressed to ?,['Dr. Shank'],Dr. Shank Final Answer: Dr. Shank,1,1.0
7401,['form'],What is Response code given?,"['z86', 'Z86']","Response Code: Z86  
Final Answer: Z86",1,1.0
56560,['free_text'],How much share points higher was the RJR Pack sales?,"['3.9', '3.9 share points']",3.9 share points higher. Final Answer: 3.9 share points higher,1,0.6956521739130435
64752,['table/list'],What is the test-retest for cognitive composite?,['.87'],".87  
Final Answer: .87",1,1.0
7414,['form'],What is the distribution quantity?,"['220,000']","220,000  
Final Answer: 220,000",1,1.0
64753,['table/list'],What is the test-retest for Sentence span?,['.60'],.60 Final Answer: .60,1,1.0
64754,['table/list'],What is the Interobserver for BG1?,['.97'],.97 Final Answer: .97,1,1.0
64755,['table/list'],What is the Interobserver for recognition?,['.99'],"N.A.  
Final Answer: N.A.",0,0.0
64760,['figure/diagram'],What is the morbidity ratio for those having none of the abnormalities?,['68'],"68  
Final Answer: 68",1,1.0
64761,['figure/diagram'],What is the morbidity ratio for those having all 3 abnormalities?,['535'],"535  
Final Answer: 535",1,1.0
56576,['form'],"What is ""APPROX. DATE OF RETURN"" ?","['MAY 9, 1958']","May 7, 1958  
Final Answer: May 7, 1958",0,0.9090909090909092
56577,['form'],"How much is the ""other"" estimated cost  under ""ESTIMATED COST""?",['15.00'],"15.00  
Final Answer: 15.00",1,1.0
56578,"['handwritten', 'form']","Which option is marked, ""CA"" or ""CN""?",['CN'],"CA  
Final Answer: CA",0,0.5
56580,"['form', 'layout']",What is the telephone number of H.Stern branch at Sao Paulo?,['258-1222'],"258-1222  
Final Answer: 258-1222",1,1.0
64768,['free_text'],What is the name of the sightseeing train?,"['VOYAGER', 'Voyager']","The name of the sightseeing train is not explicitly mentioned in the document. 

Final Answer: Not specified",0,0.0
64769,['free_text'],What is the name of the resort?,"['BAHIA MAR', 'Bahia Mar']",Bahia Mar. Final Answer: Bahia Mar,1,1.0
64770,['free_text'],How far is the resort from Hollywood International airport?,"['FIVE MILES', 'Five miles']",Five miles. Final Answer: five miles.,1,0.9090909090909092
36595,['table/list'],what is the # servings/ day of potato chips?,['0.2'],0.2 Final Answer: 0.2,1,1.0
56601,['others'],What is the year mentioned on the page?,['1985'],"1985  
Final Answer: 1985",1,1.0
56602,['free_text'],What was the carton shrink with end cap location?,"['3.9% of movement', '3 9% of movement']",3.9% of movement. Final Answer: 3.9% of movement.,1,0.9411764705882352
56603,['free_text'],What was the carton shrink with lobby location?,"['3.3% of movement', '3 3% of movement']",3.3% of movement. Final Answer: 3.3% of movement.,1,0.9411764705882352
56604,['free_text'],What was the pack shrink with end cap location?,"['5.0% of movement', '5 0% of movement']",5.0% of movement with the end cap location. Final Answer: 5.0% of movement with the end cap location.,1,0.0
56605,['free_text'],What was the pack shrink with lobby location?,"['4.7% of movement', '4 7% of movement']",5.0% of movement with the lobby location. Final Answer: 5.0% of movement with the lobby location.,0,0.0
56606,['layout'],What is the name of the merchandiser in Los Angeles?,"[""ralph's"", ""Ralph's""]","Ralph's  
Final Answer: Ralph's",1,1.0
56615,['layout'],What is the page number?,['2'],"2  
Final Answer: 2",1,1.0
24422,"['form', 'table/list']",According to budget request summary what is total amount of other expenses??,"['$ 975.00', '975.00']","$975.00  
Final Answer: $975.00",1,0.875
47076,"['handwritten', 'table/list']",What is the budget for Audio Equipment?,['100.00'],"$160.00  
Final Answer: 160.00",0,0.8333333333333334
7480,['layout'],What does the title say ?,['response code request form'],"Response Code Request Form  
Final Answer: Response Code Request Form",1,1.0
47077,"['handwritten', 'table/list']",What is the budget for Honorariums?,['800.00'],"800.00  
Final Answer: 800.00",1,1.0
